center,left,right,steering,throttle,brake,speed
IMG/center_2016_12_01_13_35_11_707.jpg,IMG/left_2016_12_01_13_35_11_707.jpg,IMG/right_2016_12_01_13_35_11_707.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_11_811.jpg,IMG/left_2016_12_01_13_35_11_811.jpg,IMG/right_2016_12_01_13_35_11_811.jpg,0,0.9855326,0,30.18685
IMG/center_2016_12_01_13_35_11_915.jpg,IMG/left_2016_12_01_13_35_11_915.jpg,IMG/right_2016_12_01_13_35_11_915.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_12_017.jpg,IMG/left_2016_12_01_13_35_12_017.jpg,IMG/right_2016_12_01_13_35_12_017.jpg,0.1574452,0.9855326,0,30.1805
IMG/center_2016_12_01_13_35_12_117.jpg,IMG/left_2016_12_01_13_35_12_117.jpg,IMG/right_2016_12_01_13_35_12_117.jpg,0.1670138,0.9855326,0,30.18319
IMG/center_2016_12_01_13_35_12_220.jpg,IMG/left_2016_12_01_13_35_12_220.jpg,IMG/right_2016_12_01_13_35_12_220.jpg,0.1765823,0.9855326,0,30.18432
IMG/center_2016_12_01_13_35_12_321.jpg,IMG/left_2016_12_01_13_35_12_321.jpg,IMG/right_2016_12_01_13_35_12_321.jpg,0.1957194,0.9855326,0,30.18426
IMG/center_2016_12_01_13_35_12_424.jpg,IMG/left_2016_12_01_13_35_12_424.jpg,IMG/right_2016_12_01_13_35_12_424.jpg,0.2148564,0.9855326,0,30.18408
IMG/center_2016_12_01_13_35_12_526.jpg,IMG/left_2016_12_01_13_35_12_526.jpg,IMG/right_2016_12_01_13_35_12_526.jpg,0.2148564,0.9855326,0,30.18493
IMG/center_2016_12_01_13_35_12_629.jpg,IMG/left_2016_12_01_13_35_12_629.jpg,IMG/right_2016_12_01_13_35_12_629.jpg,0,0.9855326,0,30.18529
IMG/center_2016_12_01_13_35_12_733.jpg,IMG/left_2016_12_01_13_35_12_733.jpg,IMG/right_2016_12_01_13_35_12_733.jpg,0,0.9855326,0,30.18652
IMG/center_2016_12_01_13_35_12_836.jpg,IMG/left_2016_12_01_13_35_12_836.jpg,IMG/right_2016_12_01_13_35_12_836.jpg,0.03305431,0.9855326,0,30.18655
IMG/center_2016_12_01_13_35_12_939.jpg,IMG/left_2016_12_01_13_35_12_939.jpg,IMG/right_2016_12_01_13_35_12_939.jpg,0.1861508,0.9855326,0,30.18059
IMG/center_2016_12_01_13_35_13_042.jpg,IMG/left_2016_12_01_13_35_13_042.jpg,IMG/right_2016_12_01_13_35_13_042.jpg,0.1957194,0.9855326,0,30.18307
IMG/center_2016_12_01_13_35_13_146.jpg,IMG/left_2016_12_01_13_35_13_146.jpg,IMG/right_2016_12_01_13_35_13_146.jpg,0.1861508,0.9855326,0,30.18507
IMG/center_2016_12_01_13_35_13_248.jpg,IMG/left_2016_12_01_13_35_13_248.jpg,IMG/right_2016_12_01_13_35_13_248.jpg,0.0617599,0.9855326,0,30.18753
IMG/center_2016_12_01_13_35_13_349.jpg,IMG/left_2016_12_01_13_35_13_349.jpg,IMG/right_2016_12_01_13_35_13_349.jpg,0,0.9855326,0,30.18639
IMG/center_2016_12_01_13_35_13_452.jpg,IMG/left_2016_12_01_13_35_13_452.jpg,IMG/right_2016_12_01_13_35_13_452.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_13_554.jpg,IMG/left_2016_12_01_13_35_13_554.jpg,IMG/right_2016_12_01_13_35_13_554.jpg,0,0.9855326,0,30.18674
IMG/center_2016_12_01_13_35_13_654.jpg,IMG/left_2016_12_01_13_35_13_654.jpg,IMG/right_2016_12_01_13_35_13_654.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_13_755.jpg,IMG/left_2016_12_01_13_35_13_755.jpg,IMG/right_2016_12_01_13_35_13_755.jpg,0,0.9855326,0,30.18676
IMG/center_2016_12_01_13_35_13_857.jpg,IMG/left_2016_12_01_13_35_13_857.jpg,IMG/right_2016_12_01_13_35_13_857.jpg,0,0.9855326,0,30.18667
IMG/center_2016_12_01_13_35_13_958.jpg,IMG/left_2016_12_01_13_35_13_958.jpg,IMG/right_2016_12_01_13_35_13_958.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_35_14_059.jpg,IMG/left_2016_12_01_13_35_14_059.jpg,IMG/right_2016_12_01_13_35_14_059.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_14_160.jpg,IMG/left_2016_12_01_13_35_14_160.jpg,IMG/right_2016_12_01_13_35_14_160.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_14_263.jpg,IMG/left_2016_12_01_13_35_14_263.jpg,IMG/right_2016_12_01_13_35_14_263.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_14_366.jpg,IMG/left_2016_12_01_13_35_14_366.jpg,IMG/right_2016_12_01_13_35_14_366.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_14_469.jpg,IMG/left_2016_12_01_13_35_14_469.jpg,IMG/right_2016_12_01_13_35_14_469.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_14_569.jpg,IMG/left_2016_12_01_13_35_14_569.jpg,IMG/right_2016_12_01_13_35_14_569.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_14_671.jpg,IMG/left_2016_12_01_13_35_14_671.jpg,IMG/right_2016_12_01_13_35_14_671.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_14_772.jpg,IMG/left_2016_12_01_13_35_14_772.jpg,IMG/right_2016_12_01_13_35_14_772.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_14_874.jpg,IMG/left_2016_12_01_13_35_14_874.jpg,IMG/right_2016_12_01_13_35_14_874.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_14_975.jpg,IMG/left_2016_12_01_13_35_14_975.jpg,IMG/right_2016_12_01_13_35_14_975.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_15_076.jpg,IMG/left_2016_12_01_13_35_15_076.jpg,IMG/right_2016_12_01_13_35_15_076.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_15_177.jpg,IMG/left_2016_12_01_13_35_15_177.jpg,IMG/right_2016_12_01_13_35_15_177.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_15_278.jpg,IMG/left_2016_12_01_13_35_15_278.jpg,IMG/right_2016_12_01_13_35_15_278.jpg,0.04262284,0.9855326,0,30.18619
IMG/center_2016_12_01_13_35_15_381.jpg,IMG/left_2016_12_01_13_35_15_381.jpg,IMG/right_2016_12_01_13_35_15_381.jpg,0.05219137,0.9855326,0,30.18621
IMG/center_2016_12_01_13_35_15_482.jpg,IMG/left_2016_12_01_13_35_15_482.jpg,IMG/right_2016_12_01_13_35_15_482.jpg,0.05219137,0.9855326,0,30.18642
IMG/center_2016_12_01_13_35_15_586.jpg,IMG/left_2016_12_01_13_35_15_586.jpg,IMG/right_2016_12_01_13_35_15_586.jpg,0.07132844,0.9855326,0,30.18615
IMG/center_2016_12_01_13_35_15_687.jpg,IMG/left_2016_12_01_13_35_15_687.jpg,IMG/right_2016_12_01_13_35_15_687.jpg,0.0904655,0.9855326,0,30.1859
IMG/center_2016_12_01_13_35_15_789.jpg,IMG/left_2016_12_01_13_35_15_789.jpg,IMG/right_2016_12_01_13_35_15_789.jpg,0.0904655,0.9855326,0,30.18624
IMG/center_2016_12_01_13_35_15_890.jpg,IMG/left_2016_12_01_13_35_15_890.jpg,IMG/right_2016_12_01_13_35_15_890.jpg,0.0904655,0.9855326,0,30.18633
IMG/center_2016_12_01_13_35_15_991.jpg,IMG/left_2016_12_01_13_35_15_991.jpg,IMG/right_2016_12_01_13_35_15_991.jpg,0,0.9855326,0,30.18655
IMG/center_2016_12_01_13_35_16_092.jpg,IMG/left_2016_12_01_13_35_16_092.jpg,IMG/right_2016_12_01_13_35_16_092.jpg,0,0.9855326,0,30.18653
IMG/center_2016_12_01_13_35_16_195.jpg,IMG/left_2016_12_01_13_35_16_195.jpg,IMG/right_2016_12_01_13_35_16_195.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_16_297.jpg,IMG/left_2016_12_01_13_35_16_297.jpg,IMG/right_2016_12_01_13_35_16_297.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_16_399.jpg,IMG/left_2016_12_01_13_35_16_399.jpg,IMG/right_2016_12_01_13_35_16_399.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_16_501.jpg,IMG/left_2016_12_01_13_35_16_501.jpg,IMG/right_2016_12_01_13_35_16_501.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_35_16_604.jpg,IMG/left_2016_12_01_13_35_16_604.jpg,IMG/right_2016_12_01_13_35_16_604.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_16_705.jpg,IMG/left_2016_12_01_13_35_16_705.jpg,IMG/right_2016_12_01_13_35_16_705.jpg,-0.03127411,0.9855326,0,30.1864
IMG/center_2016_12_01_13_35_16_807.jpg,IMG/left_2016_12_01_13_35_16_807.jpg,IMG/right_2016_12_01_13_35_16_807.jpg,-0.06925154,0.9855326,0,30.18592
IMG/center_2016_12_01_13_35_16_909.jpg,IMG/left_2016_12_01_13_35_16_909.jpg,IMG/right_2016_12_01_13_35_16_909.jpg,-0.05975719,0.9855326,0,30.1864
IMG/center_2016_12_01_13_35_17_011.jpg,IMG/left_2016_12_01_13_35_17_011.jpg,IMG/right_2016_12_01_13_35_17_011.jpg,-0.05975719,0.9855326,0,30.1865
IMG/center_2016_12_01_13_35_17_112.jpg,IMG/left_2016_12_01_13_35_17_112.jpg,IMG/right_2016_12_01_13_35_17_112.jpg,-0.05975719,0.9855326,0,30.18652
IMG/center_2016_12_01_13_35_17_212.jpg,IMG/left_2016_12_01_13_35_17_212.jpg,IMG/right_2016_12_01_13_35_17_212.jpg,-0.05975719,0.9855326,0,30.18652
IMG/center_2016_12_01_13_35_17_313.jpg,IMG/left_2016_12_01_13_35_17_313.jpg,IMG/right_2016_12_01_13_35_17_313.jpg,-0.0787459,0.9855326,0,30.18624
IMG/center_2016_12_01_13_35_17_415.jpg,IMG/left_2016_12_01_13_35_17_415.jpg,IMG/right_2016_12_01_13_35_17_415.jpg,-0.0787459,0.9855326,0,30.1865
IMG/center_2016_12_01_13_35_17_517.jpg,IMG/left_2016_12_01_13_35_17_517.jpg,IMG/right_2016_12_01_13_35_17_517.jpg,-0.06925154,0.9855326,0,30.18659
IMG/center_2016_12_01_13_35_17_618.jpg,IMG/left_2016_12_01_13_35_17_618.jpg,IMG/right_2016_12_01_13_35_17_618.jpg,-0.05975719,0.9855326,0,30.18679
IMG/center_2016_12_01_13_35_17_720.jpg,IMG/left_2016_12_01_13_35_17_720.jpg,IMG/right_2016_12_01_13_35_17_720.jpg,-0.05975719,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_17_822.jpg,IMG/left_2016_12_01_13_35_17_822.jpg,IMG/right_2016_12_01_13_35_17_822.jpg,-0.05975719,0.9855326,0,30.1866
IMG/center_2016_12_01_13_35_17_922.jpg,IMG/left_2016_12_01_13_35_17_922.jpg,IMG/right_2016_12_01_13_35_17_922.jpg,-0.05975719,0.9855326,0,30.18657
IMG/center_2016_12_01_13_35_18_024.jpg,IMG/left_2016_12_01_13_35_18_024.jpg,IMG/right_2016_12_01_13_35_18_024.jpg,-0.05975719,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_18_126.jpg,IMG/left_2016_12_01_13_35_18_126.jpg,IMG/right_2016_12_01_13_35_18_126.jpg,-0.06925154,0.9855326,0,30.18644
IMG/center_2016_12_01_13_35_18_227.jpg,IMG/left_2016_12_01_13_35_18_227.jpg,IMG/right_2016_12_01_13_35_18_227.jpg,-0.06925154,0.9855326,0,30.1867
IMG/center_2016_12_01_13_35_18_328.jpg,IMG/left_2016_12_01_13_35_18_328.jpg,IMG/right_2016_12_01_13_35_18_328.jpg,-0.06925154,0.9855326,0,30.18648
IMG/center_2016_12_01_13_35_18_429.jpg,IMG/left_2016_12_01_13_35_18_429.jpg,IMG/right_2016_12_01_13_35_18_429.jpg,-0.06925154,0.9855326,0,30.1865
IMG/center_2016_12_01_13_35_18_531.jpg,IMG/left_2016_12_01_13_35_18_531.jpg,IMG/right_2016_12_01_13_35_18_531.jpg,-0.0787459,0.9855326,0,30.18626
IMG/center_2016_12_01_13_35_18_632.jpg,IMG/left_2016_12_01_13_35_18_632.jpg,IMG/right_2016_12_01_13_35_18_632.jpg,-0.1641951,0.9855326,0,30.18364
IMG/center_2016_12_01_13_35_18_734.jpg,IMG/left_2016_12_01_13_35_18_734.jpg,IMG/right_2016_12_01_13_35_18_734.jpg,-0.1736895,0.9855326,0,30.18435
IMG/center_2016_12_01_13_35_18_834.jpg,IMG/left_2016_12_01_13_35_18_834.jpg,IMG/right_2016_12_01_13_35_18_834.jpg,-0.1736895,0.9855326,0,30.18529
IMG/center_2016_12_01_13_35_18_935.jpg,IMG/left_2016_12_01_13_35_18_935.jpg,IMG/right_2016_12_01_13_35_18_935.jpg,-0.1736895,0.9855326,0,30.18564
IMG/center_2016_12_01_13_35_19_037.jpg,IMG/left_2016_12_01_13_35_19_037.jpg,IMG/right_2016_12_01_13_35_19_037.jpg,-0.1736895,0.9855326,0,30.18548
IMG/center_2016_12_01_13_35_19_138.jpg,IMG/left_2016_12_01_13_35_19_138.jpg,IMG/right_2016_12_01_13_35_19_138.jpg,-0.1452064,0.9855326,0,30.18679
IMG/center_2016_12_01_13_35_19_239.jpg,IMG/left_2016_12_01_13_35_19_239.jpg,IMG/right_2016_12_01_13_35_19_239.jpg,-0.1167233,0.9855326,0,30.18721
IMG/center_2016_12_01_13_35_19_340.jpg,IMG/left_2016_12_01_13_35_19_340.jpg,IMG/right_2016_12_01_13_35_19_340.jpg,0,0.9855326,0,30.18618
IMG/center_2016_12_01_13_35_19_441.jpg,IMG/left_2016_12_01_13_35_19_441.jpg,IMG/right_2016_12_01_13_35_19_441.jpg,0,0.9855326,0,30.1866
IMG/center_2016_12_01_13_35_19_543.jpg,IMG/left_2016_12_01_13_35_19_543.jpg,IMG/right_2016_12_01_13_35_19_543.jpg,0,0.9855326,0,30.18629
IMG/center_2016_12_01_13_35_19_645.jpg,IMG/left_2016_12_01_13_35_19_645.jpg,IMG/right_2016_12_01_13_35_19_645.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_19_746.jpg,IMG/left_2016_12_01_13_35_19_746.jpg,IMG/right_2016_12_01_13_35_19_746.jpg,-0.2211613,0.9855326,0,30.17424
IMG/center_2016_12_01_13_35_19_848.jpg,IMG/left_2016_12_01_13_35_19_848.jpg,IMG/right_2016_12_01_13_35_19_848.jpg,-0.3825653,0.9855326,0,30.16555
IMG/center_2016_12_01_13_35_19_951.jpg,IMG/left_2016_12_01_13_35_19_951.jpg,IMG/right_2016_12_01_13_35_19_951.jpg,-0.3825653,0.9855326,0,30.17606
IMG/center_2016_12_01_13_35_20_053.jpg,IMG/left_2016_12_01_13_35_20_053.jpg,IMG/right_2016_12_01_13_35_20_053.jpg,-0.3825653,0.9855326,0,30.18015
IMG/center_2016_12_01_13_35_20_155.jpg,IMG/left_2016_12_01_13_35_20_155.jpg,IMG/right_2016_12_01_13_35_20_155.jpg,-0.3825653,0.9855326,0,30.18279
IMG/center_2016_12_01_13_35_20_256.jpg,IMG/left_2016_12_01_13_35_20_256.jpg,IMG/right_2016_12_01_13_35_20_256.jpg,-0.373071,0.9855326,0,30.18388
IMG/center_2016_12_01_13_35_20_358.jpg,IMG/left_2016_12_01_13_35_20_358.jpg,IMG/right_2016_12_01_13_35_20_358.jpg,-0.373071,0.9855326,0,30.18343
IMG/center_2016_12_01_13_35_20_458.jpg,IMG/left_2016_12_01_13_35_20_458.jpg,IMG/right_2016_12_01_13_35_20_458.jpg,-0.3066105,0.9855326,0,30.18876
IMG/center_2016_12_01_13_35_20_558.jpg,IMG/left_2016_12_01_13_35_20_558.jpg,IMG/right_2016_12_01_13_35_20_558.jpg,-0.002791043,0.9855326,0,30.18162
IMG/center_2016_12_01_13_35_20_660.jpg,IMG/left_2016_12_01_13_35_20_660.jpg,IMG/right_2016_12_01_13_35_20_660.jpg,0,0.9855326,0,30.18586
IMG/center_2016_12_01_13_35_20_762.jpg,IMG/left_2016_12_01_13_35_20_762.jpg,IMG/right_2016_12_01_13_35_20_762.jpg,0,0.9855326,0,30.18646
IMG/center_2016_12_01_13_35_20_863.jpg,IMG/left_2016_12_01_13_35_20_863.jpg,IMG/right_2016_12_01_13_35_20_863.jpg,-0.04076847,0.9855326,0,30.18647
IMG/center_2016_12_01_13_35_20_965.jpg,IMG/left_2016_12_01_13_35_20_965.jpg,IMG/right_2016_12_01_13_35_20_965.jpg,-0.1452064,0.9855326,0,30.18254
IMG/center_2016_12_01_13_35_21_066.jpg,IMG/left_2016_12_01_13_35_21_066.jpg,IMG/right_2016_12_01_13_35_21_066.jpg,-0.2211613,0.9855326,0,30.17878
IMG/center_2016_12_01_13_35_21_167.jpg,IMG/left_2016_12_01_13_35_21_167.jpg,IMG/right_2016_12_01_13_35_21_167.jpg,-0.2211613,0.9855326,0,30.18246
IMG/center_2016_12_01_13_35_21_270.jpg,IMG/left_2016_12_01_13_35_21_270.jpg,IMG/right_2016_12_01_13_35_21_270.jpg,-0.2781274,0.9855326,0,30.17998
IMG/center_2016_12_01_13_35_21_370.jpg,IMG/left_2016_12_01_13_35_21_370.jpg,IMG/right_2016_12_01_13_35_21_370.jpg,-0.2876218,0.9855326,0,30.18215
IMG/center_2016_12_01_13_35_21_472.jpg,IMG/left_2016_12_01_13_35_21_472.jpg,IMG/right_2016_12_01_13_35_21_472.jpg,-0.2876218,0.9855326,0,30.18362
IMG/center_2016_12_01_13_35_21_572.jpg,IMG/left_2016_12_01_13_35_21_572.jpg,IMG/right_2016_12_01_13_35_21_572.jpg,-0.2876218,0.9855326,0,30.18436
IMG/center_2016_12_01_13_35_21_674.jpg,IMG/left_2016_12_01_13_35_21_674.jpg,IMG/right_2016_12_01_13_35_21_674.jpg,-0.2876218,0.9855326,0,30.18464
IMG/center_2016_12_01_13_35_21_776.jpg,IMG/left_2016_12_01_13_35_21_776.jpg,IMG/right_2016_12_01_13_35_21_776.jpg,-0.2781274,0.9855326,0,30.18587
IMG/center_2016_12_01_13_35_21_878.jpg,IMG/left_2016_12_01_13_35_21_878.jpg,IMG/right_2016_12_01_13_35_21_878.jpg,-0.1167233,0.9855326,0,30.18886
IMG/center_2016_12_01_13_35_21_980.jpg,IMG/left_2016_12_01_13_35_21_980.jpg,IMG/right_2016_12_01_13_35_21_980.jpg,-0.107229,0.9855326,0,30.18798
IMG/center_2016_12_01_13_35_22_083.jpg,IMG/left_2016_12_01_13_35_22_083.jpg,IMG/right_2016_12_01_13_35_22_083.jpg,-0.107229,0.9855326,0,30.18754
IMG/center_2016_12_01_13_35_22_183.jpg,IMG/left_2016_12_01_13_35_22_183.jpg,IMG/right_2016_12_01_13_35_22_183.jpg,-0.107229,0.9855326,0,30.18682
IMG/center_2016_12_01_13_35_22_287.jpg,IMG/left_2016_12_01_13_35_22_287.jpg,IMG/right_2016_12_01_13_35_22_287.jpg,-0.107229,0.9855326,0,30.18688
IMG/center_2016_12_01_13_35_22_390.jpg,IMG/left_2016_12_01_13_35_22_390.jpg,IMG/right_2016_12_01_13_35_22_390.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_22_491.jpg,IMG/left_2016_12_01_13_35_22_491.jpg,IMG/right_2016_12_01_13_35_22_491.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_35_22_594.jpg,IMG/left_2016_12_01_13_35_22_594.jpg,IMG/right_2016_12_01_13_35_22_594.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_22_695.jpg,IMG/left_2016_12_01_13_35_22_695.jpg,IMG/right_2016_12_01_13_35_22_695.jpg,0,0.9855326,0,30.18661
IMG/center_2016_12_01_13_35_22_797.jpg,IMG/left_2016_12_01_13_35_22_797.jpg,IMG/right_2016_12_01_13_35_22_797.jpg,0.04262284,0.9855326,0,30.18622
IMG/center_2016_12_01_13_35_22_898.jpg,IMG/left_2016_12_01_13_35_22_898.jpg,IMG/right_2016_12_01_13_35_22_898.jpg,0.1957194,0.9855326,0,30.17928
IMG/center_2016_12_01_13_35_22_999.jpg,IMG/left_2016_12_01_13_35_22_999.jpg,IMG/right_2016_12_01_13_35_22_999.jpg,0,0.9855326,0,30.18542
IMG/center_2016_12_01_13_35_23_100.jpg,IMG/left_2016_12_01_13_35_23_100.jpg,IMG/right_2016_12_01_13_35_23_100.jpg,0,0.9855326,0,30.18645
IMG/center_2016_12_01_13_35_23_204.jpg,IMG/left_2016_12_01_13_35_23_204.jpg,IMG/right_2016_12_01_13_35_23_204.jpg,0,0.9855326,0,30.1867
IMG/center_2016_12_01_13_35_23_307.jpg,IMG/left_2016_12_01_13_35_23_307.jpg,IMG/right_2016_12_01_13_35_23_307.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_23_410.jpg,IMG/left_2016_12_01_13_35_23_410.jpg,IMG/right_2016_12_01_13_35_23_410.jpg,0,0.9855326,0,30.18664
IMG/center_2016_12_01_13_35_23_510.jpg,IMG/left_2016_12_01_13_35_23_510.jpg,IMG/right_2016_12_01_13_35_23_510.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_23_610.jpg,IMG/left_2016_12_01_13_35_23_610.jpg,IMG/right_2016_12_01_13_35_23_610.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_23_713.jpg,IMG/left_2016_12_01_13_35_23_713.jpg,IMG/right_2016_12_01_13_35_23_713.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_23_815.jpg,IMG/left_2016_12_01_13_35_23_815.jpg,IMG/right_2016_12_01_13_35_23_815.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_23_917.jpg,IMG/left_2016_12_01_13_35_23_917.jpg,IMG/right_2016_12_01_13_35_23_917.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_24_021.jpg,IMG/left_2016_12_01_13_35_24_021.jpg,IMG/right_2016_12_01_13_35_24_021.jpg,0,0.9855326,0,30.18663
IMG/center_2016_12_01_13_35_24_123.jpg,IMG/left_2016_12_01_13_35_24_123.jpg,IMG/right_2016_12_01_13_35_24_123.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_24_227.jpg,IMG/left_2016_12_01_13_35_24_227.jpg,IMG/right_2016_12_01_13_35_24_227.jpg,0,0.9855326,0,30.18665
IMG/center_2016_12_01_13_35_24_330.jpg,IMG/left_2016_12_01_13_35_24_330.jpg,IMG/right_2016_12_01_13_35_24_330.jpg,-0.05975719,0.9855326,0,30.18583
IMG/center_2016_12_01_13_35_24_430.jpg,IMG/left_2016_12_01_13_35_24_430.jpg,IMG/right_2016_12_01_13_35_24_430.jpg,-0.1452064,0.9855326,0,30.18249
IMG/center_2016_12_01_13_35_24_534.jpg,IMG/left_2016_12_01_13_35_24_534.jpg,IMG/right_2016_12_01_13_35_24_534.jpg,-0.2116669,0.9855326,0,30.1808
IMG/center_2016_12_01_13_35_24_636.jpg,IMG/left_2016_12_01_13_35_24_636.jpg,IMG/right_2016_12_01_13_35_24_636.jpg,-0.2116669,0.9855326,0,30.1835
IMG/center_2016_12_01_13_35_24_737.jpg,IMG/left_2016_12_01_13_35_24_737.jpg,IMG/right_2016_12_01_13_35_24_737.jpg,-0.135712,0.9855326,0,30.18713
IMG/center_2016_12_01_13_35_24_840.jpg,IMG/left_2016_12_01_13_35_24_840.jpg,IMG/right_2016_12_01_13_35_24_840.jpg,0,0.9855326,0,30.18598
IMG/center_2016_12_01_13_35_24_944.jpg,IMG/left_2016_12_01_13_35_24_944.jpg,IMG/right_2016_12_01_13_35_24_944.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_35_25_046.jpg,IMG/left_2016_12_01_13_35_25_046.jpg,IMG/right_2016_12_01_13_35_25_046.jpg,0,0.9855326,0,30.18666
IMG/center_2016_12_01_13_35_25_149.jpg,IMG/left_2016_12_01_13_35_25_149.jpg,IMG/right_2016_12_01_13_35_25_149.jpg,0,0.9855326,0,30.18668
IMG/center_2016_12_01_13_35_25_251.jpg,IMG/left_2016_12_01_13_35_25_251.jpg,IMG/right_2016_12_01_13_35_25_251.jpg,0,0.9855326,0,30.18662
IMG/center_2016_12_01_13_35_25_352.jpg,IMG/left_2016_12_01_13_35_25_352.jpg,IMG/right_2016_12_01_13_35_25_352.jpg,0.01391724,0.9855326,0,30.1866
IMG/center_2016_12_01_13_35_25_452.jpg,IMG/left_2016_12_01_13_35_25_452.jpg,IMG/right_2016_12_01_13_35_25_452.jpg,0.07132844,0.9855326,0,30.18549
IMG/center_2016_12_01_13_35_25_554.jpg,IMG/left_2016_12_01_13_35_25_554.jpg,IMG/right_2016_12_01_13_35_25_554.jpg,0.1574452,0.9855326,0,30.18263
IMG/center_2016_12_01_13_35_25_656.jpg,IMG/left_2016_12_01_13_35_25_656.jpg,IMG/right_2016_12_01_13_35_25_656.jpg,0.1670138,0.9855326,0,30.1842
IMG/center_2016_12_01_13_35_25_756.jpg,IMG/left_2016_12_01_13_35_25_756.jpg,IMG/right_2016_12_01_13_35_25_756.jpg,0.1765823,0.9855326,0,30.1848
IMG/center_2016_12_01_13_35_25_858.jpg,IMG/left_2016_12_01_13_35_25_858.jpg,IMG/right_2016_12_01_13_35_25_858.jpg,0,0.9855326,0,30.18536
IMG/center_2016_12_01_13_35_25_960.jpg,IMG/left_2016_12_01_13_35_25_960.jpg,IMG/right_2016_12_01_13_35_25_960.jpg,0,0.9855326,0,30.18637
IMG/center_2016_12_01_13_35_26_063.jpg,IMG/left_2016_12_01_13_35_26_063.jpg,IMG/right_2016_12_01_13_35_26_063.jpg,0,0.9855326,0,30.18657
IMG/center_2016_12_01_13_35_26_164.jpg,IMG/left_2016_12_01_13_35_26_164.jpg,IMG/right_2016_12_01_13_35_26_164.jpg,0,0.9855326,0,30.18656
IMG/center_2016_12_01_13_35_26_266.jpg,IMG/left_2016_12_01_13_35_26_266.jpg,IMG/right_2016_12_01_13_35_26_266.jpg,0,0.9855326,0,30.1869
IMG/center_2016_12_01_13_35_26_369.jpg,IMG/left_2016_12_01_13_35_26_369.jpg,IMG/right_2016_12_01_13_35_26_369.jpg,0.1287396,0.9855326,0,30.18323
IMG/center_2016_12_01_13_35_26_472.jpg,IMG/left_2016_12_01_13_35_26_472.jpg,IMG/right_2016_12_01_13_35_26_472.jpg,0.1287396,0.9855326,0,30.18531
IMG/center_2016_12_01_13_35_26_575.jpg,IMG/left_2016_12_01_13_35_26_575.jpg,IMG/right_2016_12_01_13_35_26_575.jpg,0,0.9855326,0,30.1863
IMG/center_2016_12_01_13_35_26_676.jpg,IMG/left_2016_12_01_13_35_26_676.jpg,IMG/right_2016_12_01_13_35_26_676.jpg,0,0.9855326,0,30.1865
IMG/center_2016_12_01_13_35_26_779.jpg,IMG/left_2016_12_01_13_35_26_779.jpg,IMG/right_2016_12_01_13_35_26_779.jpg,0,0.9855326,0,30.18642
IMG/center_2016_12_01_13_35_26_882.jpg,IMG/left_2016_12_01_13_35_26_882.jpg,IMG/right_2016_12_01_13_35_26_882.jpg,0.1765823,0.9855326,0,30.18041
IMG/center_2016_12_01_13_35_26_983.jpg,IMG/left_2016_12_01_13_35_26_983.jpg,IMG/right_2016_12_01_13_35_26_983.jpg,0.1765823,0.9855326,0,30.18394
